datetime,121609_00010,121607_00095,121610_00300,121612_00301,121608_00400,243095_99133,243094_99134
2019-09-08,24.331944444444446,448.7638888888889,6.098611111111111,72.88888888888889,7.147222222222222,,
2019-09-09,24.561904761904763,435.2063492063492,5.8539682539682545,70.41269841269842,7.112698412698412,,
2019-09-10,24.523958333333336,441.09375,5.572916666666667,66.97916666666667,7.08125,,
2019-09-11,24.708333333333332,457.78125,5.648958333333333,68.05208333333333,7.092708333333333,,
2019-09-12,25.004166666666666,458.4479166666667,5.430208333333333,65.82291666666667,7.0562499999999995,,
2019-09-13,24.284375,490.6458333333333,6.059375,72.5,7.1468750000000005,,
2019-09-14,23.821875000000002,510.1041666666667,6.0562499999999995,71.91666666666667,7.189583333333334,,
2019-09-15,24.056250000000002,491.2395833333333,5.672916666666667,67.625,7.186458333333333,,
2019-09-16,24.175,495.4166666666667,5.254166666666666,62.65625,7.123958333333333,,
2019-09-17,24.094791666666666,512.9166666666666,5.323958333333334,63.447916666666664,7.151041666666667,,
2019-09-18,23.79479166666667,532.8541666666666,5.444791666666667,64.53125,7.179166666666667,,
2019-09-19,23.358333333333334,577.375,5.7625,67.79166666666667,7.205208333333334,,
2019-09-20,23.152083333333334,563.0,5.736458333333334,67.10416666666667,7.2,,
2019-09-21,23.240624999999998,563.09375,5.598958333333333,65.65625,7.16875,,
2019-09-22,23.479166666666668,601.1458333333334,5.6031249999999995,66.08333333333333,7.179166666666667,,
2019-09-23,23.75,606.2395833333334,5.7093750000000005,67.625,7.186458333333333,,
2019-09-24,23.722916666666666,595.46875,5.578125,66.0,7.170833333333333,,
2019-09-25,23.459374999999998,634.5416666666666,5.619791666666667,66.25,7.189583333333334,,
2019-09-26,23.34583333333333,690.3645833333334,5.6312500000000005,66.19791666666667,7.188541666666667,,
2019-09-27,23.226041666666664,698.8854166666666,5.573958333333334,65.40625,7.158333333333334,,
2019-09-28,23.284375,756.125,5.578125,65.47916666666667,7.163541666666667,,
2019-09-29,23.530208333333334,775.2708333333334,5.491666666666667,64.80208333333333,7.155208333333333,,
2019-09-30,23.243750000000002,822.1770833333334,5.436458333333333,63.84375,7.157291666666667,,
2019-10-01,23.05,882.6458333333334,5.5062500000000005,64.4375,7.191666666666666,,
2019-10-02,23.334374999999998,865.9166666666666,5.514583333333333,64.85416666666667,7.190625000000001,,
2019-10-03,23.1125,954.3958333333334,5.823958333333334,68.20833333333333,7.260416666666667,,
2019-10-04,22.601041666666664,935.2291666666666,5.826041666666666,67.67708333333333,7.233333333333333,,
2019-10-05,21.771874999999998,917.5,6.234375,71.11458333333333,7.28125,,
2019-10-06,21.271428571428572,883.4545454545455,6.325714285714286,71.51428571428572,7.312903225806451,,
2019-10-07,21.475,915.3269230769231,6.7942307692307695,77.01923076923077,7.3961538461538465,,
2019-10-08,20.993750000000002,927.96875,6.667708333333334,74.96875,7.335416666666667,,
2019-10-09,20.306250000000002,1045.3854166666667,6.845833333333334,76.01041666666667,7.370833333333334,,
2019-10-10,19.879166666666666,1207.9375,7.035416666666666,77.45833333333333,7.425000000000001,,
2019-10-11,19.5625,1503.0208333333333,7.369791666666667,80.70833333333333,7.505208333333333,,
2019-10-12,19.307291666666668,1580.1041666666667,7.344791666666667,80.0625,7.473958333333333,,
2019-10-13,19.08125,1240.4583333333333,7.065625,76.58333333333333,7.419791666666668,,
2019-10-14,19.119791666666668,1156.9791666666667,6.914583333333333,74.95833333333333,7.401041666666667,,
2019-10-15,19.006249999999998,1118.03125,6.889583333333333,74.61458333333333,7.394791666666666,,
2019-10-16,18.677083333333332,1161.3854166666667,6.969791666666667,74.84375,7.410416666666666,,
2019-10-17,17.888235294117646,873.3571428571429,7.1035714285714295,75.0952380952381,7.369767441860466,,
2019-10-18,17.0625,738.2183908045977,7.322727272727272,76.0,7.4,,
2019-10-19,16.764583333333334,758.15625,7.297916666666667,75.29166666666667,7.420833333333333,,
2019-10-20,16.569791666666667,710.625,7.117708333333333,73.125,7.400000000000001,,
2019-10-21,16.470833333333335,699.8854166666666,7.194791666666667,73.73958333333333,7.402083333333334,,
2019-10-22,16.5625,675.34375,7.1187499999999995,73.09375,7.389583333333333,,
2019-10-23,16.498958333333334,618.40625,7.073958333333334,72.55208333333333,7.328125,,
2019-10-24,16.348958333333332,572.1354166666666,6.778125,69.27083333333333,7.309374999999999,,
2019-10-25,16.278125,539.8854166666666,6.535416666666666,66.73958333333333,7.301041666666666,,
2019-10-26,16.264583333333334,519.5625,6.311458333333333,64.4375,7.308333333333334,,
2019-10-27,16.175,548.5625,6.48125,66.03125,7.3375,,
2019-10-28,16.25438596491228,473.10526315789474,6.384210526315789,65.1896551724138,7.3125,,
2019-10-29,16.091666666666665,459.9583333333333,6.25,63.5,7.3,,
2019-10-30,16.05,438.1770833333333,6.085416666666667,61.822916666666664,7.3,,
2019-10-31,16.2625,419.125,6.364583333333333,64.90625,7.328125,,
2019-11-01,15.851041666666667,380.0,7.184375,72.67708333333333,7.400000000000001,,
2019-11-02,14.860416666666666,343.8020833333333,7.325,72.4375,7.400000000000001,,
2019-11-03,14.312999999999999,305.03,7.66,74.84,7.375,,
2019-11-04,13.774736842105263,279.2631578947368,8.028421052631579,77.63541666666667,7.361052631578948,,
